Name,Hash,Id,Tag,Tier,Type,Source,Category,Element,Power,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14
Enyo-D,1601177201,"""6917529924336405605""",,Legendary,Submachine Gun,legendaryengram,KineticSlot,Kinetic,1900,Range,4,Vault,false,false,5,17,,97,55,25,48,15,0,0,62,600,18,27,20,0,0,0,0,0,0,0,0,20,false,0,0,hakke,,,Precision Frame*,Chambered Compensator*,Polygonal Rifling,Steady Rounds*,Flared Magwell,Encore*,Surrounded*,Hakke Breach Armaments*,Kill Tracker,Tier 4: Range*,,,,,
Enyo-D,1601177201,"""6917529924757769849""",,Legendary,Submachine Gun,legendaryengram,KineticSlot,Kinetic,1900,Reload Speed,1,Vault,false,false,5,17,,97,55,25,59,15,0,0,47,600,19,27,20,0,0,0,0,0,0,0,0,13,false,0,0,hakke,,,Precision Frame*,Chambered Compensator*,Smallbore,Accurized Rounds*,Alloy Magazine,Well-Rounded*,Wellspring*,Hakke Breach Armaments*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Enyo-D,1601177201,"""6917529927358756398""",,Legendary,Submachine Gun,legendaryengram,KineticSlot,Kinetic,1900,Reload Speed,2,Vault,false,false,5,17,,100,55,25,59,15,0,0,37,600,20,27,35,0,0,0,0,0,0,0,0,13,false,0,0,hakke,,,Precision Frame*,Arrowhead Brake*,Full Bore,Accurized Rounds*,Steady Rounds,Fragile Focus*,Rampage*,Hakke Breach Armaments*,Kill Tracker,Tier 2: Reload Speed*,,,,,
Enyo-D,1601177201,"""6917529928972261572""",,Legendary,Submachine Gun,legendaryengram,KineticSlot,Kinetic,1900,Handling,4,Vault,false,false,5,17,,87,55,25,64,15,0,0,42,600,18,27,34,0,0,0,0,0,0,0,0,13,false,0,26,hakke,,,Precision Frame*,Corkscrew Rifling*,Extended Barrel,Accurized Rounds*,Alloy Magazine,Tunnel Vision*,Rampage*,Hakke Breach Armaments*,Kill Tracker,Tier 4: Handling*,,,,,
Ergo Sum,1681583613,"""6917530052739730316""",,Exotic,Sword,,Energy,Solar,1973,,,Vault,false,false,7,24,,0,0,58,0,0,0,0,0,0,0,46,0,0,0,0,30,80,0,40,0,0,false,0,37,,,,Wolfpack Rounds*,Enduring Blade*,Honed Edge,Jagged Edge,Burst Guard*,Heavy Guard,Wave Sword Frame*,Transcendent Duelist*,Kill Tracker,Empty Catalyst Socket*,,,,,
Ergo Sum,1681583613,"""6917530052755231888""",,Exotic,Sword,,Energy,Solar,1967,,,Vault,false,false,7,24,,0,0,60,0,0,0,0,0,0,0,43,0,0,0,0,20,70,60,40,0,0,false,0,0,,,,Sacred Flame*,Hungry Edge*,Enduring Blade,Tempered Edge,Heavy Guard*,Swordmaster's Guard,Lightweight Frame*,Transcendent Duelist*,Kill Tracker,Empty Catalyst Socket*,,,,,
Ergo Sum,1681583613,"""6917530053837440817""",,Exotic,Sword,,Energy,Solar,1968,,,Vault,true,false,7,24,,0,0,60,0,0,0,0,0,0,0,43,0,0,0,0,30,40,40,40,0,0,false,0,0,,,,Wolfpack Rounds*,Hungry Edge*,Enduring Blade,Jagged Edge,Balanced Guard*,Enduring Guard,Caster Frame*,Transcendent Duelist*,Kill Tracker,Empty Catalyst Socket*,,,,,
Ergo Sum,1681583613,"""6917530053839518718""",,Exotic,Sword,,Energy,Arc,1969,,,Vault,false,false,7,24,,0,0,58,0,0,0,0,0,0,0,46,0,0,0,0,30,40,40,40,0,0,false,0,0,,00001:[LGG] Prismatic Titan Titan Build for GM: Warden of Nothing by Zinj730#8089,,Stormbringer*,Enduring Blade*,Jagged Edge,Tempered Edge,Balanced Guard*,Burst Guard,Wave Sword Frame*,Transcendent Duelist*,Kill Tracker,Empty Catalyst Socket*,,,,,
Ergo Sum,1681583613,"""6917530053843826854""",,Exotic,Sword,,Energy,Void,1970,,,Vault,false,false,7,24,,0,0,60,0,0,0,0,0,0,0,43,0,0,0,0,30,40,40,40,0,0,false,0,22,,,,Wolfpack Rounds*,Hungry Edge*,Enduring Blade,Jagged Edge,Balanced Guard*,Swordmaster's Guard,Aggressive Frame*,Transcendent Duelist*,Kill Tracker,Empty Catalyst Socket*,,,,,
Ergo Sum,1681583613,"""6917530059587123052""",,Exotic,Sword,,Energy,Void,1989,,,Vault,false,false,7,24,,0,0,58,0,0,0,0,0,0,0,46,0,0,0,0,30,0,90,40,0,0,false,0,0,,,,Insectoid Robot Grenades*,Enduring Blade*,Jagged Edge,Tempered Edge,Enduring Guard*,Swordmaster's Guard,Lightweight Frame*,Transcendent Duelist*,Kill Tracker,Empty Catalyst Socket*,,,,,
Ergo Sum,1681583613,"""6917530059587126346""",,Exotic,Sword,,Energy,Void,1990,,,Vault,false,false,7,24,,0,0,58,0,0,0,0,0,0,0,46,0,0,0,0,30,0,90,40,0,0,false,0,0,,,,Gathering Light*,Enduring Blade*,Honed Edge,Tempered Edge,Enduring Guard*,Heavy Guard,Lightweight Frame*,Transcendent Duelist*,Kill Tracker,Empty Catalyst Socket*,,,,,
Ergo Sum,1681583613,"""6917530059820329537""",,Exotic,Sword,,Energy,Arc,1988,,,Vault,false,false,7,24,,0,0,60,0,0,0,0,0,0,0,43,0,0,0,0,30,80,0,40,0,0,false,0,0,,,,Arc Conductor*,Hungry Edge*,Enduring Blade,Tempered Edge,Burst Guard*,Enduring Guard,Caster Frame*,Transcendent Duelist*,Kill Tracker,Empty Catalyst Socket*,,,,,
Ergo Sum,1681583613,"""6917530059841524650""",,Exotic,Sword,,Energy,Arc,1990,,,Titan(2006),false,false,7,24,,0,0,60,0,0,0,0,0,0,0,43,0,0,0,0,30,0,90,40,0,0,false,0,0,,,,Stormbringer*,Hungry Edge*,Enduring Blade,Tempered Edge,Enduring Guard*,Heavy Guard,Vortex Frame*,Transcendent Duelist*,Kill Tracker,Empty Catalyst Socket*,,,,,
Escape Velocity,1786797708,"""6917529928218707990""",,Legendary,Submachine Gun,legendaryengram,KineticSlot,Kinetic,1900,Handling,10,Vault,true,false,3,10,,80,50,15,37,16,0,0,37,900,34,38,80,0,0,0,0,0,0,0,0,12,false,0,52,field-forged,,,Lightweight Frame*,IS 5 Circle,Model 8 Red*,Tactical Mag*,Extended Mag,Overflow*,Vorpal Weapon*,Kill Tracker,Targeting Adjuster*,Masterworked: Handling*,,,,,
Ex Diris,3821409356,"""6917529928949936842""",,Exotic,Grenade Launcher,seasonpass,Energy,Arc,1962,,,Vault,false,false,6,22,,58,71,0,0,13,22,10,36,90,69,1,59,0,0,0,0,0,0,0,0,4,false,0,44,,,,Corrupted Nucleosynthesis*,Volatile Launch*,Nucleosynthetic Magazine*,Loyal Moths*,Hand-Laid Stock*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,
Ex Diris,3821409356,"""6917529934344825055""",,Exotic,Grenade Launcher,seasonpass,Energy,Arc,1900,,,Vault,false,false,6,22,,58,71,0,0,13,22,10,36,90,69,1,59,0,0,0,0,0,0,0,0,4,false,0,85,,,,Corrupted Nucleosynthesis*,Volatile Launch*,Nucleosynthetic Magazine*,Loyal Moths*,Hand-Laid Stock*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,
Exitus Mk.I,3117873459,"""6917529915833620627""",,Rare,Machine Gun,campaign,Power,Void,1900,,,Vault,false,false,4,13,,62,58,41,49,16,0,0,36,450,41,50,51,0,0,0,0,0,0,0,0,0,false,0,0,,,,Adaptive Frame*,Smallbore*,Armor-Piercing Rounds*,Killing Wind*,,,,,,,,,,,
Faith-Keeper,4195186942,"""6917530057744448251""",,Legendary,Rocket Launcher,echoes,Power,Void,1981,Handling,2,Vault,false,false,7,24,,96,57,0,0,20,0,52,43,15,33,1,53,0,0,0,0,0,0,0,0,6,false,0,0,,,,Precision Frame*,Countermass*,Linear Compensator,Alloy Casing*,Impact Casing,Auto-Loading Holster*,Bipod*,Radiolaria Transposer*,Kill Tracker,Radar Tuner*,Tier 2: Handling*,,,,
Faith-Keeper,4195186942,"""6917530058088324920""",,Legendary,Rocket Launcher,echoes,Power,Void,1986,Handling,4,Warlock(1927),false,false,7,24,,96,57,0,0,20,30,62,53,15,33,1,55,0,0,0,0,0,0,0,0,6,false,0,0,,,,Precision Frame*,Countermass*,Linear Compensator,High-Velocity Rounds*,Impact Casing,Strategist*,Demolitionist*,Radiolaria Transposer*,Kill Tracker,Tier 4: Handling*,,,,,
Faith-Keeper,4195186942,"""6917530058824401964""",,Legendary,Rocket Launcher,echoes,Power,Void,1989,Blast Radius,2,Vault,false,false,7,24,,66,57,0,0,20,37,57,58,15,23,1,36,0,0,0,0,0,0,0,0,6,false,0,0,,,,Precision Frame*,Volatile Launch*,Linear Compensator,Implosion Rounds*,Impact Casing,Auto-Loading Holster*,Demolitionist*,Radiolaria Transposer*,Kill Tracker,Tier 2: Blast Radius*,,,,,
Falling Guillotine,1815105249,"""6917530050515713433""",,Legendary,Sword,brave,Power,Void,1960,Impact,1,Vault,false,false,6,23,,0,0,58,0,0,0,0,0,0,0,66,0,0,0,0,20,40,40,40,0,0,false,0,0,,,,Vortex Frame*,Enduring Blade*,Jagged Edge,Tempered Edge,Balanced Guard*,Heavy Guard,Frenzy*,Surrounded*,Indomitability*,Kill Tracker,Tier 1: Impact*,,,,
Falling Guillotine,1815105249,"""6917530050750492914""",,Legendary,Sword,brave,Power,Void,1988,Impact,4,Vault,false,false,6,23,,0,0,60,0,0,0,0,0,0,0,66,0,0,0,0,20,40,40,40,0,0,false,0,0,,,,Vortex Frame*,Enduring Blade*,Jagged Edge,Tempered Edge,Balanced Guard*,Enduring Guard,Relentless Strikes*,Whirlwind Blade*,Indomitability*,Kill Tracker,Tier 5: Impact*,,,,
Far Future,893527433,"""6917530050423198901""",,Legendary,Sniper Rifle,battlegrounds,Energy,Solar,1956,Reload Speed,3,Vault,false,false,4,13,,82,62,70,48,45,0,0,53,90,55,4,51,0,0,0,0,0,0,0,0,2,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Fluted Barrel,Tactical Mag*,Alloy Magazine,Moving Target*,Demolitionist*,Kill Tracker,Tier 3: Reload Speed*,,,,,,
Fighting Lion,3549153978,"""6917529924065282446""",,Exotic,Grenade Launcher,,Energy,Void,1900,,10,Vault,false,false,1,1,,90,80,0,0,13,90,50,75,90,0,1,100,0,0,0,0,0,0,0,0,12,false,0,5,,,,Delayed Gratification*,Countermass*,Implosion Rounds*,Thin the Herd*,Short-Action Stock*,Kill Tracker,,,,,,,,,
Fioritura-59,2566006935,"""6917529908747234705""",,Legendary,Sidearm,legendaryengram,Energy,Void,1900,Stability,5,Vault,true,false,5,19,,95,59,35,27,12,0,0,73,450,42,18,58,0,0,0,0,0,0,0,0,23,false,0,0,suros,,,Rapid-Fire Frame*,Corkscrew Rifling*,Smallbore,Appended Mag*,Ricochet Rounds,Tunnel Vision*,Moving Target*,Suros Synergy*,Kill Tracker,Tier 5: Stability*,,,,,
Fioritura-59,2566006935,"""6917529922478837596""",,Legendary,Sidearm,legendaryengram,Energy,Void,1900,Reload Speed,1,Vault,true,false,5,19,,95,59,35,32,12,0,0,68,450,43,15,58,0,0,0,0,0,0,0,0,23,false,0,0,suros,,,Rapid-Fire Frame*,Corkscrew Rifling*,Polygonal Rifling,High-Caliber Rounds*,Ricochet Rounds,Threat Detector*,Offhand Strike*,Suros Synergy*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Forbearance,568611921,"""6917530049994419322""",,Legendary,Grenade Launcher,brave,Energy,Arc,1953,Velocity,1,Vault,false,false,6,23,,73,79,0,0,13,60,75,42,72,81,1,70,0,0,0,0,0,0,0,0,4,false,0,0,,,,Wave Frame*,Confined Launch*,Linear Compensator,High-Velocity Rounds*,Implosion Rounds,Demolitionist*,Golden Tricorn*,Indomitability*,Kill Tracker,Tier 1: Velocity*,,,,,
Forbearance,568611921,"""6917530050274813845""",,Legendary,Grenade Launcher,brave,Energy,Arc,1955,Reload Speed,2,Vault,false,false,6,23,,73,79,0,0,13,60,74,42,72,83,1,70,0,0,0,0,0,0,0,0,4,false,0,0,,,,Wave Frame*,Confined Launch*,Quick Launch,High-Velocity Rounds*,Implosion Rounds,Demolitionist*,One for All*,Indomitability*,Kill Tracker,Tier 2: Reload Speed*,,,,,
Forbearance,568611921,"""6917530050519987499""",,Legendary,Grenade Launcher,brave,Energy,Arc,1959,Blast Radius,4,Vault,false,false,6,23,,73,79,0,0,13,69,79,27,72,81,1,65,0,0,0,0,0,0,0,0,4,false,0,0,,,,Wave Frame*,Volatile Launch*,Hard Launch,High-Velocity Rounds*,Implosion Rounds,Unrelenting*,Golden Tricorn*,Indomitability*,Kill Tracker,Tier 4: Blast Radius*,,,,,
Fortissimo-11,2821430069,"""6917529911988297076""",,Legendary,Shotgun,strikes,KineticSlot,Kinetic,1900,Reload Speed,2,Vault,false,false,5,16,,55,57,70,61,12,0,0,51,65,52,6,71,0,0,0,0,0,0,0,0,1,false,0,0,suros,,,Pinpoint Slug Frame*,Fluted Barrel*,Full Bore,Appended Mag*,Accurized Rounds,Pulse Monitor*,Focused Fury*,Vanguard's Vindication*,Suros Synergy,Kill Tracker,Tier 2: Reload Speed*,,,,
Fortunate Star,2326578623,"""6917530048960131215""",keep,Legendary,Combat Bow,events,Energy,Void,1952,Handling,1,Vault,true,false,7,24,Solstice,59,80,68,0,18,0,0,74,0,60,0,81,0,580,34,0,0,0,0,0,13,false,0,0,veist,,,Lightweight Frame*,Agile Bowstring*,Natural String,Carbon Arrow Shaft*,Helical Fletching,Repulsor Brace*,Destabilizing Rounds*,Dream Work*,Veist Stinger,Kill Tracker,Targeting Adjuster*,Tier 1: Handling*,,,
Fortunate Star,2326578623,"""6917530049475581094""",keep,Legendary,Combat Bow,events,Energy,Void,1950,Reload Speed,1,Vault,true,false,7,24,Solstice,59,75,68,0,18,0,0,79,0,61,0,65,0,580,39,0,0,0,0,0,13,false,0,0,veist,,,Lightweight Frame*,Tactile String*,Elastic String,Carbon Arrow Shaft*,Straight Fletching,Air Trigger*,Destabilizing Rounds*,Dream Work*,Veist Stinger,Kill Tracker,Tier 1: Reload Speed*,,,,
Fortunate Star,2326578623,"""6917530049485232800""",keep,Legendary,Combat Bow,events,Energy,Void,1951,Accuracy,1,Vault,true,false,7,24,Solstice,59,75,68,0,18,0,0,74,0,60,0,80,0,580,35,0,0,0,0,0,13,false,0,0,veist,,,Lightweight Frame*,Agile Bowstring*,Natural String,Carbon Arrow Shaft*,Compact Arrow Shaft,Successful Warm-Up*,Golden Tricorn*,Dream Work*,Veist Stinger,Kill Tracker,Tier 1: Target Acquisition*,,,,
Fortunate Star,2326578623,"""6917530049739034190""",,Legendary,Combat Bow,events,Energy,Void,1954,Reload Speed,1,Hunter(1916),true,false,7,24,Solstice,59,75,68,0,18,0,0,64,0,71,0,90,0,580,34,0,0,0,0,0,13,false,0,0,veist,,,Lightweight Frame*,Agile Bowstring*,Natural String,Compact Arrow Shaft*,Natural Fletching,Air Trigger*,Disruption Break*,Dream Work*,Veist Stinger,Kill Tracker,Tier 1: Reload Speed*,,,,
Fortunate Star,2326578623,"""6917530050427520412""",keep,Legendary,Combat Bow,events,Energy,Void,1960,Stability,1,Vault,true,false,7,24,Solstice,59,75,68,0,18,0,0,70,0,60,0,70,0,500,24,0,0,0,0,0,13,false,0,0,veist,,,Lightweight Frame*,Elastic String*,Natural String,Carbon Arrow Shaft*,Fiberglass Arrow Shaft,Archer's Tempo*,Destabilizing Rounds*,Dream Work*,Veist Stinger,Kill Tracker,Tier 1: Stability*,,,,
Fortunate Star,2326578623,"""6917530050767588015""",,Legendary,Combat Bow,events,Energy,Void,1965,Accuracy,1,Vault,true,false,7,24,Solstice,59,75,68,0,18,0,0,54,0,70,0,75,0,620,50,0,0,0,0,0,13,false,0,0,veist,,,Lightweight Frame*,High Tension String*,Polymer String,Compact Arrow Shaft*,Straight Fletching,Archer's Tempo*,Archer's Gambit*,Dream Work*,Veist Stinger,Kill Tracker,Tier 1: Target Acquisition*,,,,
Frozen Orbit,3473290087,"""6917529909111352906""",,Legendary,Sniper Rifle,crucible,Energy,Void,1900,Handling,2,Vault,false,false,4,13,,85,48,90,92,50,0,0,27,72,30,3,12,0,0,0,0,0,0,0,0,2,false,0,0,,,,Aggressive Frame*,Extended Barrel*,Polygonal Rifling,Accurized Rounds*,Extended Mag,No Distractions*,Multikill Clip*,One Quiet Moment*,Kill Tracker,Tier 2: Handling*,,,,,
Frozen Orbit,3473290087,"""6917529928685836337""",,Legendary,Sniper Rifle,crucible,Energy,Void,1900,Handling,2,Vault,false,false,4,13,,100,48,90,82,50,0,0,27,72,30,3,32,0,0,0,0,0,0,0,0,2,false,0,0,,,,Aggressive Frame*,Arrowhead Brake*,Polygonal Rifling,Accurized Rounds*,Flared Magwell,Ambitious Assassin*,Multikill Clip*,One Quiet Moment*,Kill Tracker,Tier 2: Handling*,,,,,
Fugue-55,2233545123,"""6917529898486017182""",keep,Legendary,Sniper Rifle,legendaryengram,Energy,Void,1900,Reload Speed,1,Vault,true,false,5,16,,100,66,70,64,50,0,0,49,90,46,4,57,0,0,0,0,0,0,0,0,3,false,0,0,suros,,,Adaptive Frame*,Arrowhead Brake*,Full Bore,Accurized Rounds*,Extended Mag,Lead from Gold*,Snapshot Sights*,Suros Synergy*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Fugue-55,2233545123,"""6917529915995528242""",,Legendary,Sniper Rifle,legendaryengram,Energy,Void,1900,Handling,1,Vault,true,false,5,16,,74,66,70,59,50,0,0,59,90,55,4,53,0,0,0,0,0,0,0,0,3,false,0,7,suros,,,Adaptive Frame*,Corkscrew Rifling*,Polygonal Rifling,Tactical Mag*,Steady Rounds,Fourth Time's the Charm*,Firing Line*,Suros Synergy*,Kill Tracker,Tier 1: Handling*,,,,,
Fugue-55,2233545123,"""6917529916606200870""",,Legendary,Sniper Rifle,legendaryengram,Energy,Void,1900,Reload Speed,2,Vault,true,false,5,16,,84,66,70,64,50,0,0,59,90,47,4,42,0,0,0,0,0,0,0,0,3,false,0,0,suros,,,Adaptive Frame*,Chambered Compensator*,Corkscrew Rifling,Accurized Rounds*,Tactical Mag,Auto-Loading Holster*,Firing Line*,Suros Synergy*,Kill Tracker,Tier 2: Reload Speed*,,,,,
Funnelweb,3341893443,"""6917529922011059244""",,Legendary,Submachine Gun,legendaryengram,Energy,Void,1900,Stability,4,Vault,false,false,5,16,,96,54,15,39,14,0,0,53,900,11,41,85,0,0,0,0,0,0,0,0,30,false,0,0,veist,,,Lightweight Frame*,Fluted Barrel*,Hammer-Forged Rifling,Extended Mag*,Alloy Magazine,Auto-Loading Holster*,Rangefinder*,Veist Stinger*,Kill Tracker,Tier 4: Stability*,,,,,
Funnelweb,3341893443,"""6917529922262753281""",,Legendary,Submachine Gun,legendaryengram,Energy,Void,1900,Range,2,Vault,false,false,5,16,,100,54,15,51,14,0,0,44,900,31,37,80,0,0,0,0,0,0,0,0,20,false,0,0,veist,,,Lightweight Frame*,Arrowhead Brake*,Polygonal Rifling,Accurized Rounds*,Flared Magwell,Perpetual Motion*,Adrenaline Junkie*,Veist Stinger*,Kill Tracker,Tier 2: Range*,,,,,
Funnelweb,3341893443,"""6917529924959301202""",,Legendary,Submachine Gun,legendaryengram,Energy,Void,1900,Reload Speed,1,Vault,false,false,5,16,,96,54,15,54,14,0,0,39,900,42,38,65,0,0,0,0,0,0,0,0,20,false,0,16,veist,,,Lightweight Frame*,Full Bore*,Polygonal Rifling,Tactical Mag*,Alloy Magazine,Pulse Monitor*,Adrenaline Junkie*,Veist Stinger*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Funnelweb,3341893443,"""6917529925616183041""",,Legendary,Submachine Gun,legendaryengram,Energy,Void,1900,Reload Speed,1,Vault,false,false,5,16,,96,54,15,59,14,0,0,44,900,32,37,70,0,0,0,0,0,0,0,0,20,false,0,3,veist,,,Lightweight Frame*,Hammer-Forged Rifling*,Smallbore,Accurized Rounds*,Steady Rounds,Auto-Loading Holster*,Thresh*,Veist Stinger*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Funnelweb,3341893443,"""6917530039939786265""",,Legendary,Submachine Gun,legendaryengram,Energy,Void,1937,Reload Speed,2,Vault,false,false,5,16,,100,54,15,39,14,0,0,44,900,33,39,80,0,0,0,0,0,0,0,0,20,false,0,0,veist,,,Lightweight Frame*,Arrowhead Brake*,Chambered Compensator,Appended Mag*,Steady Rounds,Subsistence*,Elemental Capacitor*,Veist Stinger*,Kill Tracker,Tier 2: Reload Speed*,,,,,
Gallu RR3,617501162,"""6917529926281167597""",,Legendary,Sniper Rifle,legendaryengram,Energy,Arc,1900,Stability,4,Vault,true,false,5,17,,100,61,70,48,40,0,0,46,90,17,5,48,0,0,0,0,0,0,0,0,12,false,0,0,omolon,,,Adaptive Frame*,Arrowhead Brake*,Hammer-Forged Rifling,Extended Mag*,Alloy Magazine,Shoot to Loot*,Turnabout*,Omolon Fluid Dynamics*,Kill Tracker,Tier 4: Stability*,,,,,
Gallu RR3,617501162,"""6917529927389571933""",,Legendary,Sniper Rifle,legendaryengram,Energy,Arc,1900,Reload Speed,1,Vault,true,false,5,17,,79,61,70,73,40,0,0,32,90,38,4,33,0,0,0,0,0,0,0,0,2,false,0,0,omolon,,,Adaptive Frame*,Full Bore*,Hammer-Forged Rifling,Accurized Rounds*,Appended Mag,Overflow*,Dragonfly*,Omolon Fluid Dynamics*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Gallu RR3,617501162,"""6917529936352765151""",,Legendary,Sniper Rifle,legendaryengram,Energy,Arc,1900,Range,3,Vault,false,false,5,17,,89,61,70,61,40,0,0,47,90,47,4,28,0,0,0,0,0,0,0,0,2,false,0,7,omolon,,,Adaptive Frame*,Extended Barrel*,Polygonal Rifling,Tactical Mag*,Flared Magwell,Steady Hands*,Harmony*,Omolon Fluid Dynamics*,Kill Tracker,Tier 3: Range*,,,,,
Geodetic HSm,3637669759,"""6917529934247492877""",,Legendary,Sword,legendaryengram,Power,Void,1900,Impact,4,Hunter(1916),false,false,6,22,,0,0,64,0,0,0,0,0,0,0,64,0,0,0,0,47,0,90,40,0,0,false,0,0,nadir,,,Adaptive Frame*,Hungry Edge*,Enduring Blade,Jagged Edge,Enduring Guard*,Heavy Guard,Repulsor Brace*,Destabilizing Rounds*,Nadir Focus*,Kill Tracker,Tier 5: Impact*,,,,
Geodetic HSm,3637669759,"""6917530049994421573""",,Legendary,Sword,legendaryengram,Power,Void,1952,Impact,10,Vault,false,false,6,22,,0,0,70,0,0,0,0,0,0,0,62,0,0,0,0,47,40,40,40,0,0,false,0,386,nadir,,,Adaptive Frame*,Enduring Blade,Honed Edge,Jagged Edge*,Balanced Guard*,Heavy Guard,Energy Transfer*,En Garde*,Nadir Focus*,Kill Tracker,Backup Mag*,Masterworked: Impact*,,,
Geodetic HSm,3637669759,"""6917530050734725378""",,Legendary,Sword,legendaryengram,Power,Void,1961,Impact,5,Vault,false,false,6,22,,0,0,64,0,0,0,0,0,0,0,64,0,0,0,0,47,80,0,40,0,0,false,0,0,nadir,,,Adaptive Frame*,Hungry Edge*,Enduring Blade,Tempered Edge,Burst Guard*,Enduring Guard,Tireless Blade*,Assassin's Blade*,Nadir Focus*,Kill Tracker,Tier 5: Impact*,,,,
Geodetic HSm,3637669759,"""6917530057603788578""",,Legendary,Sword,legendaryengram,Power,Void,1979,Impact,2,Vault,false,false,6,22,,0,0,63,0,0,0,0,0,0,0,64,0,0,0,0,47,40,40,40,0,0,false,0,0,nadir,,,Adaptive Frame*,Hungry Edge*,Enduring Blade,Honed Edge,Balanced Guard*,Heavy Guard,Repulsor Brace*,Assassin's Blade*,Nadir Focus*,Kill Tracker,Tier 2: Impact*,,,,
Geodetic HSm,3637669759,"""6917530058125948117""",,Legendary,Sword,legendaryengram,Power,Void,1986,Impact,4,Vault,false,false,6,22,,0,0,64,0,0,0,0,0,0,0,64,0,0,0,0,47,40,40,40,0,0,false,0,38,nadir,,,Adaptive Frame*,Hungry Edge*,Jagged Edge,Tempered Edge,Balanced Guard*,Burst Guard,Duelist's Trance*,One for All*,Nadir Focus*,Kill Tracker,Tier 5: Impact*,,,,
Geodetic HSm,3637669759,"""6917530058345091286""",,Legendary,Sword,legendaryengram,Power,Void,1990,Impact,2,Titan(2006),false,false,6,22,,0,0,63,0,0,0,0,0,0,0,64,0,0,0,0,37,70,60,40,0,0,false,0,147,nadir,,,Adaptive Frame*,Hungry Edge*,Honed Edge,Jagged Edge,Heavy Guard*,Swordmaster's Guard,Energy Transfer*,En Garde*,Nadir Focus*,Kill Tracker,Tier 2: Impact*,,,,
Geodetic HSm,3637669759,"""6917530059701832485""",,Legendary,Sword,legendaryengram,Power,Void,1989,Impact,1,Vault,false,false,6,22,,0,0,60,0,0,0,0,0,0,0,67,0,0,0,0,47,40,40,40,0,0,false,0,0,nadir,,,Adaptive Frame*,Enduring Blade*,Honed Edge,Jagged Edge,Balanced Guard*,Burst Guard,Repulsor Brace*,Collective Action*,Nadir Focus*,Kill Tracker,Tier 1: Impact*,,,,
Gjallarhorn,1363886209,"""6917530057213304454""",,Exotic,Rocket Launcher,30th,Power,Solar,1971,,,Vault,false,false,4,15,,49,76,0,0,20,100,40,54,15,67,1,76,0,0,0,0,0,0,0,0,6,false,0,52,,"00002:Arc Wolfpack,PvP",,Wolfpack Rounds*,Volatile Launch*,Alloy Casing*,Pack Hunter*,Short-Action Stock*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,
Glissando-47,222606050,"""6917529918487698115""",,Legendary,Scout Rifle,legendaryengram,KineticSlot,Strand,1900,Reload Speed,4,Vault,false,false,6,21,,67,65,62,41,20,0,0,51,180,25,19,55,0,0,0,0,0,0,0,0,25,false,0,2,suros,,,Precision Frame*,Fluted Barrel*,Hammer-Forged Rifling,Extended Mag*,Flared Magwell,Reconstruction*,Harmony*,Suros Synergy*,Kill Tracker,Tier 4: Reload Speed*,,,,,
Glissando-47,222606050,"""6917529924044409201""",,Legendary,Scout Rifle,legendaryengram,KineticSlot,Strand,1900,Handling,5,Vault,false,false,6,21,,97,65,62,41,20,0,0,46,180,21,19,55,0,0,0,0,0,0,0,0,25,false,0,0,suros,,,Precision Frame*,Arrowhead Brake*,Corkscrew Rifling,Extended Mag*,Flared Magwell,Discord*,Box Breathing*,Suros Synergy*,Kill Tracker,Tier 5: Handling*,,,,,
Glissando-47,222606050,"""6917529942996223709""",,Legendary,Scout Rifle,legendaryengram,KineticSlot,Strand,1900,Range,4,Vault,false,false,6,21,,67,65,62,55,20,0,0,51,180,41,16,45,0,0,0,0,0,0,0,0,15,false,0,0,suros,,,Precision Frame*,Corkscrew Rifling*,Extended Barrel,Armor-Piercing Rounds*,Ricochet Rounds,Overflow*,One for All*,Suros Synergy*,Kill Tracker,Tier 4: Range*,,,,,
Graviton Lance,3628991658,"""6917529914817659142""",,Exotic,Pulse Rifle,,Energy,Void,1951,,10,Vault,false,false,1,1,,85,60,29,70,17,0,0,100,300,57,30,49,0,0,0,0,0,0,0,0,27,false,0,46,,,,Black Hole*,Hammer-Forged Rifling*,Accurized Rounds*,Cosmology*,Fitted Stock*,Kill Tracker,,,,,,,,,
